brand,product,name,specific,lightness,hex,lightToDark,numbers,id
bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,Medium,10,0.772549019607843,#F3B997,True,10.0,32.0
LORAC,PRO Soft Focus Longwear Foundation,,10,0.623529411764706,#C99E75,True,10.0,33.0
ColourPop,Pretty Fresh Foundation,Fair,10N,0.886274509803922,#F0DFD4,True,10.0,65.0
ZOEVA,Authentik Skin Natural Luminous Foundation,Aglow,010N,0.903921568627451,#F3E6DA,True,10.0,78.0
Catrice,HD Liquid Coverage Foundation,Light Beige,010,0.872549019607843,#EDDFD0,True,10.0,59.0
Essence,Pretty Natural Hydrating Foundation,Cool Porcelain,10,0.680392156862745,#D5AB86,True,10.0,79.0
ILIA,Super Serum Skin Tint SPF 40 Foundation,Porto Ferro,10,0.782352941176471,#E3C2AC,True,10.0,34.0
bareMinerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,Sienna,10,0.519607843137255,#A47465,True,10.0,36.0
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,Light Ivory,10,0.684313725490196,#DCAA81,True,10.0,66.0
SEPHORA COLLECTION,Matte Perfection Powder Foundation,Fair Pink,10,0.731372549019608,#D5B0A0,True,10.0,60.0
bareMinerals,BAREPRO Longwear Powder Foundation ,Cool Beige,10,0.745098039215686,#E7B995,True,10.0,17.0
PAT McGRATH LABS,Sublime Perfection Foundation,Light Medium,10,0.811764705882353,#F0C9AE,True,10.0,37.0
bareMinerals,BarePRO™ 24 hour Longwear Liquid Foundation with Mineral SPF 20 ,Cool Beige,10,0.77843137254902,#E0C4AD,True,10.0,18.0
bareMinerals,Matte Loose Powder Mineral Foundation SPF 15 ,Medium,10,0.652941176470588,#D0A17D,True,10.0,38.0
Laura Mercier,Smooth Finish Foundation Powder,,10,0.629411764705882,#D99F68,True,10.0,40.0
Kosas,Tinted Face Oil Foundation,Tone,10,0.32156862745098,#6D4637,True,10.0,41.0
TOM FORD,Traceless Soft Matte Foundation,Chestnut,10.0,0.503921568627451,#A87959,True,10.0,3.0
Armani Beauty,Neo Nude Foundation,,10,0.545098039215686,#C8894E,True,10.0,4.0
Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,,10,0.601960784313725,#C38B70,True,10.0,42.0
Charlotte Tilbury,Light Wonder Foundation,Dark,10,0.566666666666667,#B4856D,True,10.0,43.0
Natasha Denona,Transformatte Pore Vanishing Matte Foundation,,10R,0.913725490196078,#F9E6D9,True,10.0,67.0
Lancôme,SKIN FEELS GOOD Skin Nourishing Foundation,,010C,0.790196078431373,#E7BFAC,True,10.0,44.0
Dior,Diorskin Forever Undercover Foundation,Ivory,010,0.888235294117647,#FEDCC7,True,10.0,73.0
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,Sienna,10,0.429411764705882,#8D644E,True,10.0,45.0
Dior,Dreamskin Fresh & Perfect Cushion Broad Spectrum SPF 50,Ivory,010,0.774509803921569,#F3BA98,True,10.0,80.0
TOM FORD,Traceless Foundation Stick,Chestnut,10.0,0.519607843137255,#AC6C5D,True,10.0,5.0
Charlotte Tilbury,Magic Foundation,,10,0.547058823529412,#B17966,True,10.0,6.0
Dior,Diorskin Forever Perfect Matte Powder Foundation,Ivory,010,0.83921568627451,#F4C9B8,True,10.0,81.0
SEPHORA COLLECTION,Matte Perfection Tinted Moisturizer,Tulle Sephora Quality Way-Nice Price,10,0.63921568627451,#C69480,True,10.0,46.0
Bite Beauty,Changemaker Supercharged Micellar Foundation,,L10,0.82156862745098,#EEC8B5,True,10.0,82.0
Josie Maran,Vibrancy Argan Oil Foundation Fluid,Supernatural,RG10,0.805882352941176,#E4C4B7,True,10.0,74.0
Bobbi Brown,Skin Weightless Powder Foundation,Espresso,10,0.390196078431373,#835144,True,10.0,7.0
SEPHORA COLLECTION,Matte Perfection Full Coverage Foundation,Ivory,10,0.801960784313726,#EBC5AE,True,10.0,70.0
KEVYN AUCOIN,Foundation Balm,Medium EF,10,0.631372549019608,#CF9A73,True,10.0,48.0
NUDESTIX,Nudies Tinted Blur Stick,Deep,10,0.496078431372549,#9B6862,True,10.0,49.0
Givenchy,Matissime Velvet Radiant Mattifying Fluid Foundation SPF 20,,N10,0.445098039215686,#B26C31,True,10.0,8.0
KEVYN AUCOIN,The Etherealist Foundation,Medium EF,10,0.649019607843137,#C5A086,True,10.0,52.0
Dior,Dreamskin Fresh & Perfect Cushion Broad Spectrum SPF 50 Refill,Ivory,010,0.845098039215686,#FBD4B4,True,10.0,83.0
surratt beauty,Surreal Skin Foundation Wand,Surreal Skin,10,0.584313725490196,#C49066,True,10.0,53.0
Natasha Denona,Foundation X+,YFair,10,0.868627450980392,#EBDFD0,True,10.0,68.0
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,bareMinerals,10,0.652941176470588,#D0A17D,True,10.0,54.0
KEVYN AUCOIN,Stripped Nude Skin Tint,ST,10,0.527450980392157,#B3755A,True,10.0,55.0
Natasha Denona,Face Glow Foundation,FN,10,0.788235294117647,#E7D4AB,True,10.0,84.0
SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,N,10,0.764705882352941,#F2C594,True,10.0,69.0
Makeup Revolution,Conceal & Define Satte Matte Powder Foundation,,P10.2,0.833333333333333,#F6D2B3,True,10.2,11.0
Makeup Revolution,Conceal & Define Full Coverage Foundation,,F10.2,0.570588235294118,#BB8D68,True,10.2,1.0
It Cosmetics,Your Skin But Better Foundation + Skincare,Fair Neutral,10.5,0.809803921568627,#E8CCB5,True,10.5,75.0
bareMinerals,BAREPRO Performance Wear Powder Foundation,Linen,10.5,0.668627450980392,#D19F84,True,10.5,14.0
bareMinerals,Complexion Rescue Hydrating Foundation Stick Broad Spectrum SPF 25,Cinnamon,10.5,0.386274509803922,#86563F,True,10.5,26.0
Makeup Revolution,Conceal & Define Full Coverage Foundation,,F10.5,0.768627450980392,#F0C698,True,10.5,1.0
Makeup Revolution,Conceal & Glow Foundation,,F10.5,0.6,#D88B5A,True,10.5,28.0
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,Linen,10.5,0.668627450980392,#D19F84,True,10.5,16.0
bareMinerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,Cinnamon,10.5,0.427450980392157,#8B624F,True,10.5,36.0
bareMinerals,BAREPRO Longwear Powder Foundation ,Linen,10.5,0.727450980392157,#D9B09A,True,10.5,17.0
bareMinerals,BarePRO™ 24 hour Longwear Liquid Foundation with Mineral SPF 20 ,Linen,10.5,0.735294117647059,#DBB29C,True,10.5,18.0
TOM FORD,Traceless Soft Matte Foundation,Mocha,10.5,0.531372549019608,#B0885F,True,10.5,3.0
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,Cinnamon,10.5,0.46078431372549,#9A6A51,True,10.5,45.0
TOM FORD,Traceless Foundation Stick,Mocha,10.5,0.482352941176471,#A47252,True,10.5,5.0
KEVYN AUCOIN,Foundation Balm,Medium EF,10.5,0.619607843137255,#CF9D6D,True,10.5,48.0
TOM FORD,Traceless Soft Matte Foundation,Amber,10.7,0.525490196078431,#AF835D,True,10.7,3.0
TOM FORD,Traceless Foundation Stick,Amber,10.7,0.474509803921569,#A26C50,True,10.7,5.0
Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,,Shade 11,0.43921568627451,#9D6743,True,11.0,19.0
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,Dark Neutral,Shade 11,0.3,#6E452B,True,11.0,20.0
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,Dark Neutral,Shade 11,0.396078431372549,#926738,True,11.0,21.0
It Cosmetics,Your Skin But Better Foundation + Skincare,Fair Neutral,11,0.792156862745098,#ECC8A8,True,11.0,75.0
bareMinerals,Matte Foundation Broad Spectrum SPF 15,Soft Medium,11,0.690196078431373,#E1A77F,True,11.0,23.0
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,Soft Medium,11,0.690196078431373,#E1A77F,True,11.0,25.0
bareMinerals,BAREPRO Performance Wear Powder Foundation,Natural,11,0.711764705882353,#E7A984,True,11.0,14.0
Clinique,Beyond Perfecting Powder Foundation + Concealer,Honey,11,0.666666666666667,#DBA879,,11.0,
bareMinerals,Complexion Rescue Hydrating Foundation Stick Broad Spectrum SPF 25,Cedar,11,0.305882352941176,#71422B,True,11.0,26.0
jane iredale,Beyond Matte Liquid Foundation,,M11,0.594117647058824,#C98966,True,11.0,30.0
Juice Beauty,PHYTO-PIGMENTS Flawless Serum Foundation,Rosy Beige,11,0.796078431372549,#EAC6AC,True,11.0,71.0
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,,11.0,0.417647058823529,#995B3C,True,11.0,15.0
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,Natural,11,0.711764705882353,#E7A984,True,11.0,16.0
bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,Soft Medium,11,0.8,#FCC89C,True,11.0,32.0
LORAC,PRO Soft Focus Longwear Foundation,,11,0.572549019607843,#C39061,True,11.0,33.0
ILIA,Super Serum Skin Tint SPF 40 Foundation,Matira,11,0.631372549019608,#CD9B75,True,11.0,34.0
bareMinerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,Cedar,11,0.464705882352941,#9C6351,True,11.0,36.0
bareMinerals,BAREPRO Longwear Powder Foundation ,Natural,11,0.768627450980392,#F4C594,True,11.0,17.0
PAT McGRATH LABS,Sublime Perfection Foundation,Light Medium,11,0.776470588235294,#ECBEA0,True,11.0,37.0
bareMinerals,BarePRO™ 24 hour Longwear Liquid Foundation with Mineral SPF 20 ,Natural,11,0.754901960784314,#E7C99A,True,11.0,18.0
bareMinerals,Matte Loose Powder Mineral Foundation SPF 15 ,Soft Medium,11,0.684313725490196,#CEA08F,True,11.0,38.0
Laura Mercier,Smooth Finish Foundation Powder,,11,0.62156862745098,#D49B69,True,11.0,40.0
TOM FORD,Traceless Soft Matte Foundation,Dusk,11.0,0.482352941176471,#A07356,True,11.0,3.0
Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,,11,0.513725490196078,#B27754,True,11.0,42.0
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,Cedar,11,0.452941176470588,#8E6A59,True,11.0,45.0
TOM FORD,Traceless Foundation Stick,Dusk,11.0,0.466666666666667,#A76347,True,11.0,5.0
Charlotte Tilbury,Magic Foundation,,11,0.545098039215686,#B08066,True,11.0,6.0
SEPHORA COLLECTION,Matte Perfection Tinted Moisturizer,Khaki Sephora Quality Way-Nice Price,11,0.619607843137255,#C58E77,True,11.0,46.0
La Mer,The Luminous Lifting Cushion Foundation SPF 20 + Refill,Rosy Ivory,11,0.847058823529412,#F3CCBD,True,11.0,47.0
KEVYN AUCOIN,Foundation Balm,Medium EF,11,0.615686274509804,#C99471,True,11.0,48.0
SEPHORA COLLECTION,Clean Glowing Skin Foundation,,11,0.703921568627451,#DCAC8B,True,11.0,50.0
KEVYN AUCOIN,The Etherealist Foundation,Medium EF,11,0.625490196078431,#C1977E,True,11.0,52.0
surratt beauty,Surreal Skin Foundation Wand,Surreal Skin,11,0.509803921568627,#AE7E56,True,11.0,53.0
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,bareMinerals,11,0.684313725490196,#CEA08F,True,11.0,54.0
Benefit Cosmetics,Mini Hello Happy Flawless Brightening Foundation SPF 15,,11,0.372549019607843,#8B5033,True,11.0,56.0
Benefit Cosmetics,Hello Happy Soft Blur Foundation,,Shade 11,0.609803921568628,#C9866E,,11.0,
Makeup Revolution,Conceal & Define Satte Matte Powder Foundation,,P11.2,0.784313725490196,#F3CA9D,True,11.2,11.0
Makeup Revolution,Conceal & Define Full Coverage Foundation,,F11.2,0.474509803921569,#AB7447,True,11.2,1.0
bareMinerals,Complexion Rescue Hydrating Foundation Stick Broad Spectrum SPF 25,Mahogany,11.5,0.307843137254902,#674036,True,11.5,26.0
bareMinerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,Mahogany,11.5,0.380392156862745,#74544E,True,11.5,36.0
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,Pink Ecru,11.5,0.786274509803922,#DBBFB6,True,11.5,66.0
TOM FORD,Traceless Soft Matte Foundation,Warm Nutmeg,11.5,0.449019607843137,#98694D,True,11.5,3.0
Armani Beauty,Neo Nude Foundation,,11.5,0.613725490196078,#CD976C,True,11.5,4.0
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,Mahogany,11.5,0.352941176470588,#764E3E,True,11.5,45.0
TOM FORD,Traceless Foundation Stick,Warm Nutmeg,11.5,0.409803921568627,#8F6142,True,11.5,5.0
Charlotte Tilbury,Magic Foundation,,11.5,0.474509803921569,#A16B51,True,11.5,6.0
SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,P,11.5,0.792156862745098,#F2CDA2,True,11.5,69.0
TOM FORD,Traceless Soft Matte Foundation,Nutmeg,11.7,0.423529411764706,#8A664E,True,11.7,3.0
TOM FORD,Traceless Foundation Stick,Nutmeg,11.7,0.415686274509804,#855F4F,True,11.7,5.0
Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,,11.75,0.533333333333333,#B2715E,True,11.75,42.0
Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,,Shade 12,0.366666666666667,#835138,True,12.0,19.0
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,Dark Warm,Shade 12,0.380392156862745,#83503F,True,12.0,20.0
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,Dark Warm,Shade 12,0.36078431372549,#7F5739,True,12.0,21.0
It Cosmetics,Your Skin But Better Foundation + Skincare,Fair Warm,12,0.798039215686275,#F0CBA7,True,12.0,75.0
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Light,012,0.692156862745098,#D6AE8B,True,12.0,57.0
bareMinerals,Matte Foundation Broad Spectrum SPF 15,Medium Beige,12,0.703921568627451,#E0AC87,True,12.0,23.0
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,Medium Beige,12,0.703921568627451,#E0AB87,True,12.0,25.0
Tarte,Travel Size Face Tape Foundation,Fair Neutral,12N,0.819607843137255,#EDCDB5,True,12.0,85.0
bareMinerals,BAREPRO Performance Wear Powder Foundation,Warm Natural,12,0.672549019607843,#DD9F7A,True,12.0,14.0
Makeup Revolution,Conceal & Define Full Coverage Foundation,,F12,0.666666666666667,#E2A672,True,12.0,1.0
jane iredale,Beyond Matte Liquid Foundation,,M12,0.543137254901961,#C8834D,True,12.0,30.0
Clinique,Beyond Perfecting Foundation + Concealer,Meringue,WN 12,0.725490196078431,#E5B88D,,12.0,
Juice Beauty,PHYTO-PIGMENTS Flawless Serum Foundation,Desert Beige,12,0.686274509803922,#D6A388,True,12.0,71.0
Urban Decay Cosmetics,All Nighter Liquid Full Coverage Foundation,,12.0,0.325490196078431,#754631,True,12.0,15.0
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,Warm Natural,12,0.672549019607843,#DD9F7A,True,12.0,16.0
bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,Medium Beige,12,0.7,#E4AD81,True,12.0,32.0
LORAC,PRO Soft Focus Longwear Foundation,,12,0.625490196078431,#C79D78,True,12.0,33.0
ILIA,Super Serum Skin Tint SPF 40 Foundation,Kokkini,12,0.629411764705882,#CB9876,True,12.0,34.0
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,Light Ecru,12,0.670588235294118,#D6AC80,True,12.0,66.0
SEPHORA COLLECTION,Matte Perfection Powder Foundation,Fair Warm,12,0.713725490196078,#CEB09E,True,12.0,60.0
bareMinerals,BAREPRO Longwear Powder Foundation ,Warm Natural,12,0.756862745098039,#F0C892,True,12.0,17.0
PAT McGRATH LABS,Sublime Perfection Foundation,Light Medium,12,0.758823529411765,#EEB395,True,12.0,37.0
bareMinerals,BarePRO™ 24 hour Longwear Liquid Foundation with Mineral SPF 20 ,Warm Natural,12,0.698039215686274,#DDAE87,True,12.0,18.0
bareMinerals,Matte Loose Powder Mineral Foundation SPF 15 ,Medium Beige,12,0.63921568627451,#CCA67A,True,12.0,38.0
SEPHORA COLLECTION,Make No Mistake Foundation & Concealer Stick,Chestnut,12,0.625490196078431,#CF9370,True,12.0,39.0
Laura Mercier,Smooth Finish Foundation Powder,,12,0.637254901960784,#D09C75,True,12.0,40.0
TOM FORD,Traceless Soft Matte Foundation,Macassar,12.0,0.413725490196078,#89624A,True,12.0,3.0
Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,,12,0.501960784313725,#B07350,True,12.0,42.0
Lancôme,SKIN FEELS GOOD Skin Nourishing Foundation,,12W,0.56078431372549,#AF7D6F,True,12.0,44.0
Charlotte Tilbury,Magic Foundation,,12,0.523529411764706,#A57566,True,12.0,6.0
SEPHORA COLLECTION,Matte Perfection Tinted Moisturizer,Tweed Sephora Quality Way-Nice Price,12,0.552941176470588,#B48366,True,12.0,46.0
La Mer,The Luminous Lifting Cushion Foundation SPF 20 + Refill,Neutral Ivory,12,0.856862745098039,#F3D2C2,True,12.0,47.0
KEVYN AUCOIN,Foundation Balm,Deep EF,12,0.592156862745098,#C59469,True,12.0,48.0
Koh Gen Do,Aqua Foundation,,12,0.847058823529412,#EDCFC3,True,12.0,63.0
KEVYN AUCOIN,The Etherealist Foundation,Deep EF,12,0.615686274509804,#C19879,True,12.0,52.0
surratt beauty,Surreal Skin Foundation Wand,Surreal Skin,12,0.472549019607843,#A3704E,True,12.0,53.0
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,bareMinerals,12,0.63921568627451,#CCA67A,True,12.0,54.0
Black Up,Full Coverage Cream Foundation,HC,12,0.450980392156863,#935F53,,12.0,
SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,Y,12,0.754901960784314,#EDC894,True,12.0,69.0
Makeup Revolution,Conceal & Define Full Coverage Foundation,,F12.2,0.450980392156863,#A26B44,True,12.2,1.0
TOM FORD,Traceless Soft Matte Foundation,Walnut,12.5,0.388235294117647,#845A42,True,12.5,3.0
TOM FORD,Traceless Foundation Stick,Walnut,12.5,0.352941176470588,#705144,True,12.5,5.0
Makeup Revolution,Conceal & Define Full Coverage Foundation,,F12.7,0.425490196078431,#916548,True,12.7,1.0
bareMinerals,Matte Foundation Broad Spectrum SPF 15,Golden Beige,13,0.674509803921569,#E1A477,True,13.0,23.0
Makeup Revolution,Fast Base Stick Foundation,,F13,0.425490196078431,#A06839,True,13.0,24.0
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,Golden Beige,13,0.674509803921569,#E1A477,True,13.0,25.0
Tarte,Travel Size Babassu Foundcealer Skincare Foundation Broad Spectrum SPF 20,Fair Neutral,13N,0.801960784313726,#EBC8AE,True,13.0,86.0
bareMinerals,BAREPRO Performance Wear Powder Foundation,Golden Nude,13,0.709803921568627,#EBAB7F,True,13.0,14.0
Makeup Revolution,Conceal & Hydrate Foundation,,F13,0.4,#9A5B32,True,13.0,27.0
jane iredale,Beyond Matte Liquid Foundation,,M13,0.531372549019608,#BE7C51,True,13.0,30.0
bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,Golden Beige,13,0.752941176470588,#F3C38D,True,13.0,32.0
LORAC,PRO Soft Focus Longwear Foundation,,13,0.617647058823529,#C89173,True,13.0,33.0
ILIA,Super Serum Skin Tint SPF 40 Foundation,Kamari,13,0.67843137254902,#DE9E7C,True,13.0,34.0
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,Pink Porcelaine,13,0.698039215686274,#D3AA91,True,13.0,66.0
bareMinerals,BAREPRO Longwear Powder Foundation ,Golden Nude,13,0.790196078431373,#F3CDA0,True,13.0,17.0
PAT McGRATH LABS,Sublime Perfection Foundation,Light Medium,13,0.796078431372549,#F2C5A4,True,13.0,37.0
bareMinerals,BarePRO™ 24 hour Longwear Liquid Foundation with Mineral SPF 20 ,Golden Nude,13,0.749019607843137,#E3C69B,True,13.0,18.0
bareMinerals,Matte Loose Powder Mineral Foundation SPF 15 ,Golden Beige,13,0.658823529411765,#CCA184,True,13.0,38.0
SEPHORA COLLECTION,Make No Mistake Foundation & Concealer Stick,Walnut,13,0.607843137254902,#CA846C,True,13.0,39.0
Laura Mercier,Smooth Finish Foundation Powder,,13,0.633333333333333,#C49A7F,True,13.0,40.0
TOM FORD,Traceless Soft Matte Foundation,Espresso,13.0,0.352941176470588,#75503F,True,13.0,3.0
Armani Beauty,Neo Nude Foundation,,13,0.5,#AD7452,True,13.0,4.0
Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,,13,0.496078431372549,#A1755C,True,13.0,42.0
Lancôme,SKIN FEELS GOOD Skin Nourishing Foundation,,13C,0.46078431372549,#A36548,True,13.0,44.0
TOM FORD,Traceless Foundation Stick,Espresso,13.0,0.305882352941176,#5A4642,True,13.0,5.0
SEPHORA COLLECTION,Matte Perfection Tinted Moisturizer,Taffeta Sephora Quality Way-Nice Price,13,0.547058823529412,#B37864,True,13.0,46.0
La Mer,The Luminous Lifting Cushion Foundation SPF 20 + Refill,Warm Ivory,13,0.805882352941176,#E8CAB3,True,13.0,47.0
KEVYN AUCOIN,Foundation Balm,Deep EF,13,0.592156862745098,#C68F68,True,13.0,48.0
Koh Gen Do,Aqua Foundation,,13,0.801960784313726,#E3C6B6,True,13.0,63.0
SEPHORA COLLECTION,Clean Glowing Skin Foundation,,13,0.707843137254902,#DCA98D,True,13.0,50.0
KEVYN AUCOIN,The Etherealist Foundation,Deep EF,13,0.523529411764706,#AF815C,True,13.0,52.0
surratt beauty,Surreal Skin Foundation Wand,Surreal Skin,13,0.454901960784314,#A66942,True,13.0,53.0
bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,bareMinerals,13,0.658823529411765,#CCA184,True,13.0,54.0
SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,P,13,0.715686274509804,#E3AF8A,True,13.0,69.0
Makeup Revolution,Conceal & Define Full Coverage Foundation,,F13.2,0.384313725490196,#815843,True,13.2,1.0
Makeup Revolution,Conceal & Define Full Coverage Foundation,,F13.5,0.474509803921569,#B7633B,True,13.5,1.0
Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,,13.5,0.468627450980392,#9D5E52,True,13.5,42.0
Makeup Revolution,Conceal & Define Full Coverage Foundation,,F13.7,0.349019607843137,#705242,True,13.7,1.0
bareMinerals,Matte Foundation Broad Spectrum SPF 15,Golden Medium,14,0.694117647058824,#E9B179,True,14.0,23.0
bareMinerals,ORIGINAL Foundation Broad Spectrum SPF 15,Golden Medium,14,0.694117647058824,#E9B179,True,14.0,25.0
bareMinerals,BAREPRO Performance Wear Powder Foundation,Silk,14,0.713725490196078,#EFAA7D,True,14.0,14.0
Makeup Revolution,Conceal & Hydrate Foundation,,F14,0.384313725490196,#88533C,True,14.0,27.0
Makeup Revolution,Conceal & Define Full Coverage Foundation,,F14,0.488235294117647,#B86441,True,14.0,1.0
jane iredale,Beyond Matte Liquid Foundation,,M14,0.423529411764706,#995F3F,True,14.0,30.0
Juice Beauty,PHYTO-PIGMENTS Flawless Serum Foundation,Sand,14,0.776470588235294,#E8C1A4,True,14.0,71.0
bareMinerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,Silk,14,0.713725490196078,#EFAA7D,True,14.0,16.0
bareMinerals,ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20,Golden Medium,14,0.709803921568627,#ECB87E,True,14.0,32.0
LORAC,PRO Soft Focus Longwear Foundation,,14,0.566666666666667,#C3995E,True,14.0,33.0
ILIA,Super Serum Skin Tint SPF 40 Foundation,Dominica,14,0.572549019607843,#C48160,True,14.0,34.0
