id_numbers,marca,produto,nome_tom,tom_especifico,luminosidade,codigo_hex,numero_tom,tom_unificado,id_produto,id_produto_origem,grupo_de_tom
687,bareminerals,matte foundation broad spectrum spf 15,light,08,73.3333333333333,#f1b885,8.0,08,137,23.0,Médio / Medium
688,bareminerals,original foundation broad spectrum spf 15,light,08,73.1372549019608,#f1b884,8.0,08,139,25.0,Médio / Medium
689,bareminerals,barepro performance wear powder foundation,golden ivory,08,77.6470588235294,#f4c398,8.0,08,131,14.0,Claro / Light
690,clinique,beyond perfecting powder foundation + concealer,golden neutral,08,70.3921568627451,#e2b185,8.0,08,28,,Médio / Medium
691,bareminerals,complexion rescue hydrating foundation stick broad spectrum spf 25,spice,08,66.6666666666667,#e2a272,8.0,08,135,26.0,Médio / Medium
692,makeup revolution,conceal & define full coverage foundation,,f8,77.4509803921569,#fdbe8e,8.0,f8,83,1.0,Claro / Light
693,jane iredale,beyond matte liquid foundation,,m8,60.392156862745104,#d7995d,8.0,m8,144,30.0,Médio / Medium
694,clinique,stay matte oil-free makeup,linen,cn 08,88.4313725490196,#f4dfcf,8.0,cn 08,31,,Claro / Light
695,clinique,beyond perfecting foundation + concealer,linen,cn 08,88.4313725490196,#f4dfcf,8.0,cn 08,27,,Claro / Light
696,juice beauty,phyto-pigments flawless serum foundation,cream,08,82.156862745098,#edcdb6,8.0,08,56,71.0,Claro / Light
697,urban decay cosmetics,all nighter liquid full coverage foundation,,8.0,57.843137254902,#c38864,8.0,8.0,126,15.0,Médio / Medium
698,bareminerals,barepro performance wear liquid foundation broad spectrum spf 20,golden ivory,08,77.6470588235294,#f4c398,8.0,08,130,16.0,Claro / Light
699,ofra cosmetics,absolute cover foundation,,8,44.3137254901961,#9a6e48,8.0,8,97,13.0,Escuro / Dark
700,bareminerals,original liquid mineral foundation broad spectrum spf 20,light,08,73.1372549019608,#f5b780,8.0,08,140,32.0,Médio / Medium
701,lorac,pro soft focus longwear foundation,,08,60.98039215686279,#c79a70,8.0,08,67,33.0,Médio / Medium
702,hourglass,veil fluid makeup,walnut,no. 8,33.921568627451,#754a38,8.0,no. 8,50,2.0,Escuro / Dark
703,catrice,hd liquid coverage foundation,fair beige,008,68.8235294117647,#d4b28b,8.0,008,21,59.0,Médio / Medium
704,ilia,super serum skin tint spf 40 foundation,shela,8,70.1960784313725,#dfab87,8.0,8,53,34.0,Médio / Medium
705,bareminerals,complexion rescue™ tinted moisturizer with hyaluronic acid and mineral spf 30,spice,08,65.6862745098039,#cb9d84,8.0,08,134,36.0,Médio / Medium
706,sephora collection,10 hour wear perfection foundation,light ivory,8,73.1372549019608,#d9b19c,8.0,8,107,66.0,Médio / Medium
707,sephora collection,matte perfection powder foundation,fair neutral,08,73.5294117647059,#d3b4a4,8.0,08,112,60.0,Médio / Medium
708,bareminerals,barepro longwear powder foundation,golden ivory,08,78.82352941176471,#f4cd9e,8.0,08,129,17.0,Claro / Light
709,pat mcgrath labs,sublime perfection foundation,light medium,8,80.9803921568627,#efc9ae,8.0,8,99,37.0,Claro / Light
710,bareminerals,barepro™ 24 hour longwear liquid foundation with mineral spf 20,golden ivory,08,74.50980392156859,#dcc5a0,8.0,08,132,18.0,Médio / Medium
711,bareminerals,matte loose powder mineral foundation spf 15,light,08,65.6862745098039,#caad85,8.0,08,138,38.0,Médio / Medium
712,sephora collection,make no mistake foundation & concealer stick,bamboo,8,70.5882352941177,#dda78b,8.0,8,110,39.0,Médio / Medium
713,laura mercier,smooth finish foundation powder,,8,75.6862745098039,#fdc185,8.0,8,76,40.0,Claro / Light
714,kosas,tinted face oil foundation,tone,08,43.921568627451,#92634e,8.0,08,65,41.0,Escuro / Dark
715,armani beauty,neo nude foundation,,8,63.3333333333333,#cca077,8.0,8,10,4.0,Médio / Medium
716,armani beauty,power fabric longwear high cover foundation spf 25,,8,62.156862745097996,#c89475,8.0,8,11,42.0,Médio / Medium
717,charlotte tilbury,light wonder foundation,medium,8,68.2352941176471,#d0a78c,8.0,8,23,43.0,Médio / Medium
718,lancôme,skin feels good skin nourishing foundation,,08n,62.9411764705882,#c4927d,8.0,08n,73,44.0,Médio / Medium
719,bareminerals,complexion rescue™ hydrating foundation stick with mineral spf 25,spice,08,71.9607843137255,#e3b38c,8.0,08,133,45.0,Médio / Medium
720,charlotte tilbury,magic foundation,,8,68.4313725490196,#cfa68e,8.0,8,24,6.0,Médio / Medium
721,sephora collection,matte perfection tinted moisturizer,canvas sephora quality way-nice price,8,68.0392156862745,#cfa38c,8.0,8,113,46.0,Médio / Medium
722,bobbi brown,skin weightless powder foundation,walnut,8,58.23529411764709,#d18258,8.0,8,20,7.0,Médio / Medium
723,kevyn aucoin,foundation balm,medium ef,08,66.6666666666667,#d9a77b,8.0,08,58,48.0,Médio / Medium
724,nudestix,nudies tinted blur stick,deep,8,60.0,#c4836e,8.0,8,92,49.0,Médio / Medium
725,givenchy,matissime velvet radiant mattifying fluid foundation spf 20,,n08,62.156862745097996,#c99c74,8.0,n08,47,8.0,Médio / Medium
726,kevyn aucoin,the etherealist foundation,medium ef,08,66.8627450980392,#c8a88d,8.0,08,60,52.0,Médio / Medium
727,surratt beauty,surreal skin foundation wand,surreal skin,8,51.5686274509804,#af7f58,8.0,8,145,53.0,Médio / Medium
728,bareminerals,i am an original get started® kit original loose mineral foundation customizable set,bareminerals,08,65.6862745098039,#caad85,8.0,08,136,54.0,Médio / Medium
729,kevyn aucoin,stripped nude skin tint,st,08,66.6666666666667,#d6a27e,8.0,08,59,55.0,Médio / Medium
730,sephora collection,best skin ever liquid foundation,y,08,74.7058823529412,#edc390,8.0,08,108,69.0,Médio / Medium
731,makeup revolution,conceal & define full coverage foundation,,f8.2,63.1372549019608,#cd9e75,8.2,f8.2,83,1.0,Médio / Medium
732,kosas,tinted face oil foundation,tone,8.2,39.2156862745098,#a06728,8.2,8.2,65,41.0,Escuro / Dark
733,tom ford,traceless soft matte foundation,warm honey,8.2,63.1372549019608,#c69c7c,8.2,8.2,123,3.0,Médio / Medium
734,tom ford,traceless foundation stick,warm honey,8.2,47.6470588235294,#a26c51,8.2,8.2,122,5.0,Escuro / Dark
735,makeup revolution,conceal & define satte matte powder foundation,,p8.5,89.8039215686275,#f7e5d3,8.5,p8.5,84,11.0,Claro / Light
736,bareminerals,complexion rescue hydrating foundation stick broad spectrum spf 25,terra,8.5,50.9803921568627,#b17953,8.5,8.5,135,26.0,Médio / Medium
737,makeup revolution,conceal & define full coverage foundation,,f8.5,81.9607843137255,#f1dbb1,8.5,f8.5,83,1.0,Claro / Light
738,ofra cosmetics,absolute cover foundation,,8.5,38.2352941176471,#7c6047,8.5,8.5,97,13.0,Escuro / Dark
739,bareminerals,complexion rescue™ tinted moisturizer with hyaluronic acid and mineral spf 30,terra,8.5,67.6470588235294,#d9a480,8.5,8.5,134,36.0,Médio / Medium
740,armani beauty,neo nude foundation,,8.5,60.392156862745104,#c5946f,8.5,8.5,10,4.0,Médio / Medium
741,bareminerals,complexion rescue™ hydrating foundation stick with mineral spf 25,terra,8.5,64.5098039215686,#c7a482,8.5,8.5,133,45.0,Médio / Medium
742,charlotte tilbury,magic foundation,,8.5,63.921568627450995,#d39a73,8.5,8.5,24,6.0,Médio / Medium
743,kosas,tinted face oil foundation,tone,8.7,35.6862745098039,#98591e,8.7,8.7,65,41.0,Escuro / Dark
744,tom ford,traceless soft matte foundation,golden almond,8.7,63.725490196078404,#c9a27c,8.7,8.7,123,3.0,Médio / Medium
745,tom ford,traceless foundation stick,golden almond,8.7,66.07843137254899,#d2a57f,8.7,8.7,122,5.0,Médio / Medium
746,urban decay cosmetics,all nighter liquid full coverage foundation,,8.75,58.627450980392204,#c89163,8.75,8.75,126,15.0,Médio / Medium
747,armani beauty,neo nude foundation,,8.75,61.7647058823529,#d19a6a,8.75,8.75,10,4.0,Médio / Medium
748,armani beauty,power fabric longwear high cover foundation spf 25,,8.75,63.1372549019608,#cd9075,8.75,8.75,11,42.0,Médio / Medium
749,benefit cosmetics,hello happy air stick foundation spf 20,,shade 9,52.156862745097996,#b87b52,9.0,shade 9,13,19.0,Médio / Medium
750,benefit cosmetics,hello happy flawless brightening foundation spf 15,deep neutral,shade 9,38.0392156862745,#8d5d35,9.0,shade 9,14,20.0,Escuro / Dark
751,benefit cosmetics,hello happy velvet powder foundation,deep neutral,shade 9,49.4117647058824,#b78145,9.0,shade 9,16,21.0,Escuro / Dark
752,nudestix,tinted cover foundation,nude,9,35.6862745098039,#8b542b,9.0,9,93,22.0,Escuro / Dark
753,bareminerals,matte foundation broad spectrum spf 15,light beige,09,78.6274509803922,#f1c5a0,9.0,09,137,23.0,Claro / Light
754,makeup revolution,fast base stick foundation,,f9,68.4313725490196,#d8ad85,9.0,f9,87,24.0,Médio / Medium
755,bareminerals,original foundation broad spectrum spf 15,light beige,09,78.6274509803922,#f1c5a0,9.0,09,139,25.0,Claro / Light
756,bareminerals,barepro performance wear powder foundation,light natural,09,69.8039215686274,#dcac88,9.0,09,131,14.0,Médio / Medium
757,clinique,beyond perfecting powder foundation + concealer,neutral,09,69.6078431372549,#ddab86,9.0,09,28,,Médio / Medium
758,bareminerals,complexion rescue hydrating foundation stick broad spectrum spf 25,chestnut,09,43.7254901960784,#996a46,9.0,09,135,26.0,Escuro / Dark
759,makeup revolution,conceal & define full coverage foundation,,f9,84.9019607843137,#fed8b3,9.0,f9,83,1.0,Claro / Light
760,jane iredale,beyond matte liquid foundation,,m9,60.392156862745104,#d49660,9.0,m9,144,30.0,Médio / Medium
761,urban decay cosmetics,all nighter liquid full coverage foundation,,9.0,50.0,#ac7453,9.0,9.0,126,15.0,Escuro / Dark
762,bareminerals,barepro performance wear liquid foundation broad spectrum spf 20,light natural,09,69.8039215686274,#dcac88,9.0,09,130,16.0,Médio / Medium
763,ofra cosmetics,absolute cover foundation,,9,42.156862745098,#8d6b4a,9.0,9,97,13.0,Escuro / Dark
764,bareminerals,original liquid mineral foundation broad spectrum spf 20,light beige,09,80.7843137254902,#fcc6a0,9.0,09,140,32.0,Claro / Light
765,lorac,pro soft focus longwear foundation,,09,61.7647058823529,#d8a563,9.0,09,67,33.0,Médio / Medium
766,ilia,super serum skin tint spf 40 foundation,paloma,9,70.1960784313725,#dfab87,9.0,9,53,34.0,Médio / Medium
767,bareminerals,complexion rescue™ tinted moisturizer with hyaluronic acid and mineral spf 30,chestnut,09,62.54901960784311,#c5937a,9.0,09,134,36.0,Médio / Medium
768,bareminerals,barepro longwear powder foundation,natural light,09,80.0,#f6cca2,9.0,09,129,17.0,Claro / Light
769,pat mcgrath labs,sublime perfection foundation,light medium,9,81.3725490196078,#f1c3ae,9.0,9,99,37.0,Claro / Light
770,bareminerals,barepro™ 24 hour longwear liquid foundation with mineral spf 20,light natural,09,78.6274509803922,#eec8a3,9.0,09,132,18.0,Claro / Light
771,bareminerals,matte loose powder mineral foundation spf 15,light beige,09,69.8039215686274,#d1a593,9.0,09,138,38.0,Médio / Medium
772,sephora collection,make no mistake foundation & concealer stick,sandalwood,9,61.3725490196078,#c69073,9.0,9,110,39.0,Médio / Medium
773,laura mercier,smooth finish foundation powder,,9,64.3137254901961,#db9d6d,9.0,9,76,40.0,Médio / Medium
774,kosas,tinted face oil foundation,tone,09,41.1764705882353,#855e4d,9.0,09,65,41.0,Escuro / Dark
775,armani beauty,neo nude foundation,,9,62.9411764705882,#d19b70,9.0,9,10,4.0,Médio / Medium
776,armani beauty,power fabric longwear high cover foundation spf 25,,9,58.0392156862745,#b98b6f,9.0,9,11,42.0,Médio / Medium
777,charlotte tilbury,light wonder foundation,dark,9,67.45098039215691,#d5a483,9.0,9,23,43.0,Médio / Medium
778,lancôme,skin feels good skin nourishing foundation,,009n,86.078431372549,#eddcca,9.0,009n,73,44.0,Claro / Light
779,bareminerals,complexion rescue™ hydrating foundation stick with mineral spf 25,chestnut,09,54.1176470588235,#ad8667,9.0,09,133,45.0,Médio / Medium
780,charlotte tilbury,magic foundation,,9,67.2549019607843,#cca28b,9.0,9,24,6.0,Médio / Medium
781,sephora collection,matte perfection tinted moisturizer,chiffon sephora quality way-nice price,9,66.07843137254899,#d09b81,9.0,9,113,46.0,Médio / Medium
782,armani beauty,luminous silk compact powder foundation,,9,60.7843137254902,#c38d73,9.0,9,8,61.0,Médio / Medium
783,kevyn aucoin,foundation balm,medium ef,09,65.8823529411765,#d2a37e,9.0,09,58,48.0,Médio / Medium
784,nudestix,nudies tinted blur stick,deep,9,52.3529411764706,#b26f59,9.0,9,92,49.0,Médio / Medium
785,givenchy,matissime velvet radiant mattifying fluid foundation spf 20,,n09,56.078431372549,#d18a4d,9.0,n09,47,8.0,Médio / Medium
786,sephora collection,clean glowing skin foundation,,9,75.8823529411765,#e3b3a0,9.0,9,109,50.0,Claro / Light
787,kevyn aucoin,the etherealist foundation,medium ef,09,65.8823529411765,#c79d89,9.0,09,60,52.0,Médio / Medium
788,surratt beauty,surreal skin foundation wand,surreal skin,9,51.176470588235304,#b17d54,9.0,9,145,53.0,Médio / Medium
789,bareminerals,i am an original get started® kit original loose mineral foundation customizable set,bareminerals,09,69.8039215686274,#d1a593,9.0,09,136,54.0,Médio / Medium
790,kevyn aucoin,stripped nude skin tint,st,09,52.7450980392157,#b3755a,9.0,09,59,55.0,Médio / Medium
791,armani beauty,maestro fusion makeup spf 15 liquid foundation,,9,63.3333333333333,#d3a170,9.0,9,9,64.0,Médio / Medium
792,makeup revolution,conceal & define full coverage foundation,,f9.2,50.0,#ae7651,9.2,f9.2,83,1.0,Escuro / Dark
793,makeup revolution,conceal & define satte matte powder foundation,,p9.5,77.4509803921569,#f2c599,9.5,p9.5,84,11.0,Claro / Light
794,bareminerals,barepro performance wear powder foundation,flax,9.5,71.7647058823529,#d9ac95,9.5,9.5,131,14.0,Médio / Medium
795,makeup revolution,conceal & define full coverage foundation,,f9.5,53.7254901960784,#c48b4e,9.5,f9.5,83,1.0,Médio / Medium
796,bareminerals,barepro performance wear liquid foundation broad spectrum spf 20,flax,9.5,71.7647058823529,#d9ac95,9.5,9.5,130,16.0,Médio / Medium
797,bareminerals,barepro longwear powder foundation,flax,9.5,75.8823529411765,#deb8a5,9.5,9.5,129,17.0,Claro / Light
798,bareminerals,barepro™ 24 hour longwear liquid foundation with mineral spf 20,flax,9.5,79.2156862745098,#e4c2b0,9.5,9.5,132,18.0,Claro / Light
799,kosas,tinted face oil foundation,tone,9.5,37.0588235294118,#8c4c31,9.5,9.5,65,41.0,Escuro / Dark
800,tom ford,traceless soft matte foundation,warm almond,9.5,50.3921568627451,#b17750,9.5,9.5,123,3.0,Médio / Medium
801,tom ford,traceless foundation stick,warm almond,9.5,49.4117647058824,#b16e4b,9.5,9.5,122,5.0,Escuro / Dark
802,charlotte tilbury,magic foundation,,9.5,64.3137254901961,#c49b84,9.5,9.5,24,6.0,Médio / Medium
803,tom ford,traceless soft matte foundation,cool dusk,9.7,50.3921568627451,#ab7856,9.7,9.7,123,3.0,Médio / Medium
804,tom ford,traceless foundation stick,cool dusk,9.7,35.2941176470588,#815633,9.7,9.7,122,5.0,Escuro / Dark
805,urban decay cosmetics,all nighter liquid full coverage foundation,,9.75,50.3921568627451,#b27b4f,9.75,9.75,126,15.0,Médio / Medium
806,benefit cosmetics,hello happy air stick foundation spf 20,,shade 10,47.0588235294118,#ac6c44,10.0,shade 10,13,19.0,Escuro / Dark
807,benefit cosmetics,hello happy flawless brightening foundation spf 15,deep warm,shade 10,35.8823529411765,#914d26,10.0,shade 10,14,20.0,Escuro / Dark
808,benefit cosmetics,hello happy velvet powder foundation,deep warm,shade 10,41.960784313725505,#946542,10.0,shade 10,16,21.0,Escuro / Dark
809,it cosmetics,your skin but better foundation + skincare,fair warm,10,90.1960784313726,#fae6d2,10.0,10,54,75.0,Claro / Light
810,kvd vegan beauty,true portrait medium coverage shake foundation,light,010,73.5294117647059,#dfb398,10.0,010,63,57.0,Médio / Medium
811,nudestix,tinted cover foundation,nude,10,33.921568627451,#824e2b,10.0,10,93,22.0,Escuro / Dark
812,urban decay cosmetics,hydromaniac glowy tinted hydrator foundation,,10,82.156862745098,#ecccb7,10.0,10,127,76.0,Claro / Light
813,catrice,true skin hydrating foundation,cool cashmere,010,69.0196078431373,#dea682,10.0,010,22,58.0,Médio / Medium
814,bareminerals,matte foundation broad spectrum spf 15,medium,10,74.50980392156859,#e2af9a,10.0,10,137,23.0,Médio / Medium
815,makeup revolution,conceal & define satte matte powder foundation,,p10,70.1960784313725,#e2b284,10.0,p10,84,11.0,Médio / Medium
816,bareminerals,original foundation broad spectrum spf 15,medium,10,74.50980392156859,#e2af9a,10.0,10,139,25.0,Médio / Medium
817,bareminerals,barepro performance wear powder foundation,cool beige,10,67.6470588235294,#d8a381,10.0,10,131,14.0,Médio / Medium
818,bareminerals,complexion rescue hydrating foundation stick broad spectrum spf 25,sienna,10,35.6862745098039,#844d32,10.0,10,135,26.0,Escuro / Dark
819,makeup revolution,conceal & hydrate foundation,,f10,68.0392156862745,#d8a883,10.0,f10,86,27.0,Médio / Medium
820,makeup revolution,conceal & define full coverage foundation,,f10,68.0392156862745,#e0ac7b,10.0,f10,83,1.0,Médio / Medium
821,jane iredale,beyond matte liquid foundation,,m10,60.0,#d3925f,10.0,m10,144,30.0,Médio / Medium
822,clinique,superbalanced makeup,alabaster,10,96.8627450980392,#f9f7f5,10.0,10,32,,Claro / Light
823,clinique,stay matte oil-free makeup,alabaster,cn 10,81.3725490196078,#f1c9ae,10.0,cn 10,31,,Claro / Light
824,clinique,beyond perfecting foundation + concealer,alabaster,cn 10,81.3725490196078,#f1c9ae,10.0,cn 10,27,,Claro / Light
825,juice beauty,phyto-pigments flawless serum foundation,naked beige,10,67.2549019607843,#d0a787,10.0,10,56,71.0,Médio / Medium
826,urban decay cosmetics,all nighter liquid full coverage foundation,,10.0,46.274509803921596,#a36849,10.0,10.0,126,15.0,Escuro / Dark
827,bareminerals,barepro performance wear liquid foundation broad spectrum spf 20,cool beige,10,67.6470588235294,#d8a381,10.0,10,130,16.0,Médio / Medium
828,clinique,even better glow light reflecting makeup broad spectrum spf 15,alabaster,cn 10,67.843137254902,#dba67f,10.0,cn 10,29,,Médio / Medium
829,ofra cosmetics,absolute cover foundation,,10,31.5686274509804,#614c40,10.0,10,97,13.0,Escuro / Dark
830,florence by mills,like a light skin tint,,f010,82.7450980392157,#f8cbae,10.0,f010,143,77.0,Claro / Light
831,bareminerals,original liquid mineral foundation broad spectrum spf 20,medium,10,77.2549019607843,#f3b997,10.0,10,140,32.0,Claro / Light
832,lorac,pro soft focus longwear foundation,,10,62.3529411764706,#c99e75,10.0,10,67,33.0,Médio / Medium
833,colourpop,pretty fresh foundation,fair,10n,88.6274509803922,#f0dfd4,10.0,10n,33,65.0,Claro / Light
834,zoeva,authentik skin natural luminous foundation,aglow,010n,90.3921568627451,#f3e6da,10.0,010n,128,78.0,Claro / Light
835,catrice,hd liquid coverage foundation,light beige,010,87.25490196078431,#eddfd0,10.0,010,21,59.0,Claro / Light
